Player,MIN,PTS,FGM,FGA,F3GM,F3GA,FTM,FTA,OR,DR,TR,AS,TO,ST,BS,EFF
盛實海翔,11.553962264150943,3.8679245283018866,1.150943396226415,4.132075471698113,0.660377358490566,2.4716981132075473,0.9056603773584906,1.1886792452830188,0.32075471698113206,0.41509433962264153,0.7358490566037735,1.150943396226415,0.8679245283018868,0.32075471698113206,0.018867924528301886,1.679245283018868
西山達哉,28.639803921568628,11.058823529411764,3.549019607843137,9.745098039215685,2.3333333333333335,7.078431372549019,1.6274509803921569,2.0980392156862746,0.27450980392156865,1.4313725490196079,1.7058823529411764,4.235294117647059,2.764705882352941,0.9803921568627451,0.058823529411764705,9.03921568627451
西川貴之,25.525909090909092,7.636363636363637,2.6363636363636362,7.818181818181818,1.1363636363636365,4.454545454545454,1.2272727272727273,1.4545454545454546,0.5909090909090909,2.5454545454545454,3.1363636363636362,1.5,0.9545454545454546,0.45454545454545453,0.22727272727272727,6.181818181818182
西村文男,8.604545454545455,2.8545454545454545,1.0363636363636364,2.327272727272727,0.5636363636363636,1.4181818181818182,0.21818181818181817,0.32727272727272727,0.09090909090909091,0.4,0.4909090909090909,1.6,0.4727272727272727,0.32727272727272727,0.03636363636363636,3
西田優大,19.72551724137931,5.206896551724138,1.8620689655172413,5.103448275862069,0.6896551724137931,2.6206896551724137,0.7931034482758621,1.103448275862069,0.6206896551724138,1.1379310344827587,1.7586206896551724,1.4482758620689655,1.0689655172413792,0.5172413793103449,0.1724137931034483,3.6551724137931036
西野曜,4.096153846153846,1.6153846153846154,0.6153846153846154,1.4230769230769231,0.07692307692307693,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.2692307692307692,0.3076923076923077,0.5769230769230769,0.15384615384615385,0.34615384615384615,0.23076923076923078,0.038461538461538464,0.6538461538461539
青木保憲,4.733673469387755,1.3061224489795917,0.46938775510204084,1.1020408163265305,0.14285714285714285,0.40816326530612246,0.22448979591836735,0.24489795918367346,0.04081632653061224,0.2857142857142857,0.32653061224489793,0.7959183673469388,0.32653061224489793,0.12244897959183673,0,1.0408163265306123
石井講祐,17.11728813559322,6.576271186440678,2.23728813559322,5.966101694915254,1.271186440677966,3.7796610169491527,0.8305084745762712,0.9661016949152542,0.3220338983050847,1.152542372881356,1.4745762711864407,1.6610169491525424,0.8135593220338984,0.9152542372881356,0.06779661016949153,5.033898305084746
石井峻平,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石崎巧,4.168035714285714,1.4821428571428572,0.5535714285714286,1.4464285714285714,0.30357142857142855,0.7857142857142857,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.25,0.4642857142857143,0.375,0.07142857142857142,0.08928571428571429,0.48214285714285715
石谷聡,6.303703703703704,1.1851851851851851,0.5,1.1296296296296295,0.09259259259259259,0.37037037037037035,0.09259259259259259,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.6111111111111112,1.0740740740740742,0.42592592592592593,0.12962962962962962,0,1.537037037037037
赤穂雷太,6.481929824561403,2.0526315789473686,0.7719298245614035,1.8596491228070176,0.17543859649122806,0.8245614035087719,0.3333333333333333,0.5614035087719298,0.2982456140350877,0.43859649122807015,0.7368421052631579,0.22807017543859648,0.14035087719298245,0.19298245614035087,0.07017543859649122,1.3157894736842106
川村卓也,21.589622641509433,6.981132075471698,2.490566037735849,5.264150943396227,1.3584905660377358,3,0.6415094339622641,0.7924528301886793,0.32075471698113206,1.9056603773584906,2.2264150943396226,2.4150943396226414,0.660377358490566,0.7735849056603774,0.07547169811320754,8.264150943396226
川嶋勇人,26.88732142857143,9.482142857142858,3.4285714285714284,8.375,1.2857142857142858,3.767857142857143,1.3392857142857142,1.9642857142857142,0.30357142857142855,1.4107142857142858,1.7142857142857142,3.857142857142857,1.5,2.25,0.125,10.017857142857142
船生誠也,13.471111111111112,3.4444444444444446,1.1851851851851851,2.7962962962962963,0.42592592592592593,1.0925925925925926,0.6481481481481481,0.8518518518518519,0.5370370370370371,1.1111111111111112,1.6481481481481481,1.8518518518518519,0.9814814814814815,0.5925925925925926,0.12962962962962962,3.4444444444444446
前田悟,25.519666666666666,9.433333333333334,3.15,7.283333333333333,1.8333333333333333,4.633333333333334,1.3,1.7833333333333334,0.55,2.0833333333333335,2.6333333333333333,0.9666666666666667,0.7,0.6333333333333333,0.2,8.033333333333333
前田怜緒,15.650344827586206,4.741379310344827,1.7758620689655173,3.6379310344827585,0.3620689655172414,1.206896551724138,0.8275862068965517,1.2758620689655173,0.7758620689655172,1.0344827586206897,1.8103448275862069,1,0.6206896551724138,0.5689655172413793,0.13793103448275862,4.431034482758621
増子匠,6.604074074074074,1.3703703703703705,0.48148148148148145,1.5925925925925926,0.2962962962962963,0.8888888888888888,0.1111111111111111,0.18518518518518517,0,0.48148148148148145,0.48148148148148145,0.25925925925925924,0.48148148148148145,0.2962962962962963,0,0.8518518518518519
増田啓介,14.041186440677967,5.016949152542373,1.7796610169491525,4.084745762711864,0.4067796610169492,1.5084745762711864,1.0508474576271187,1.3559322033898304,0.4406779661016949,1.0169491525423728,1.4576271186440677,0.9661016949152542,0.7966101694915254,0.3389830508474576,0.05084745762711865,3.830508474576271
村上駿斗,18.53677966101695,5.135593220338983,2.016949152542373,4.762711864406779,0.4067796610169492,1.5084745762711864,0.6949152542372882,1,0.6271186440677966,1.0169491525423728,1.6440677966101696,1.3728813559322033,0.5084745762711864,0.5932203389830508,0.01694915254237288,4.4576271186440675
多田武史,6.454655172413793,2.913793103448276,1.0689655172413792,3.086206896551724,0.7241379310344828,2.1724137931034484,0.05172413793103448,0.05172413793103448,0.1724137931034483,0.3103448275862069,0.4827586206896552,0.2413793103448276,0.20689655172413793,0.1896551724137931,0.017241379310344827,1.2758620689655173
多嶋朝飛,23.458305084745763,7.135593220338983,2.406779661016949,6.661016949152542,1.0169491525423728,3.2203389830508473,1.305084745762712,1.5254237288135593,0.4745762711864407,1.1016949152542372,1.576271186440678,3.593220338983051,1.5932203389830508,0.6101694915254238,0.05084745762711865,6.796610169491525
太田敦也,20.015762711864408,4.406779661016949,1.7796610169491525,4,0.01694915254237288,0.03389830508474576,0.8305084745762712,1.1355932203389831,0.864406779661017,1.9491525423728813,2.8135593220338984,0.847457627118644,0.5423728813559322,0.4067796610169492,0.22033898305084745,3.7966101694915255
大浦颯太,16.044406779661017,7.101694915254237,2.5084745762711864,6.593220338983051,1.11864406779661,3.305084745762712,0.9661016949152542,1.2372881355932204,0.4915254237288136,1.0169491525423728,1.5084745762711864,2.830508474576271,1.271186440677966,0.7457627118644068,0.05084745762711865,6.288135593220339
大宮宏正,1.1766666666666667,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.3333333333333333,0,0,0,0,0,0,0.1111111111111111,0,0,0.2222222222222222
大崎裕太,24.272380952380953,5.642857142857143,2.1666666666666665,6.071428571428571,0.9047619047619048,3.357142857142857,0.40476190476190477,0.6190476190476191,0.40476190476190477,2.119047619047619,2.5238095238095237,3.0476190476190474,1.619047619047619,0.6666666666666666,0.023809523809523808,5.190476190476191
大倉颯太,17.5625,4.75,1.5,3.25,0.75,1.5,1,1.25,0.5,0,0.5,2.75,1,0.75,0,5.25
大塚裕土,11.329152542372881,3.4745762711864407,1.152542372881356,3.3220338983050848,0.9152542372881356,2.6779661016949152,0.2542372881355932,0.4406779661016949,0.15254237288135594,0.4067796610169492,0.559322033898305,0.6949152542372882,0.3389830508474576,0.2542372881355932,0,1.6271186440677967
大庭岳輝,1.6392727272727272,0.45454545454545453,0.16363636363636364,0.4727272727272727,0.12727272727272726,0.41818181818181815,0,0,0.03636363636363636,0.03636363636363636,0.07272727272727272,0.05454545454545454,0.03636363636363636,0.05454545454545454,0,0.21818181818181817
大矢孝太朗,3.3048,0.86,0.28,0.58,0.02,0.08,0.28,0.42,0.12,0.34,0.46,0.08,0.08,0.06,0.16,0.76
谷口光貴,10.72103448275862,3.1379310344827585,1.0689655172413792,3.2413793103448274,0.7586206896551724,2.206896551724138,0.2413793103448276,0.2413793103448276,0.4482758620689655,0.4482758620689655,0.896551724137931,0.3793103448275862,0.3793103448275862,0.27586206896551724,0.06896551724137931,1.2413793103448276
谷口大智,4.487142857142857,1.3877551020408163,0.4489795918367347,1.2244897959183674,0.24489795918367346,0.6530612244897959,0.24489795918367346,0.2653061224489796,0.10204081632653061,0.42857142857142855,0.5306122448979592,0.20408163265306123,0.22448979591836735,0.20408163265306123,0.04081632653061224,0.673469387755102
池田雄一,10.30962962962963,2.074074074074074,0.6666666666666666,1.9444444444444444,0.6296296296296297,1.7037037037037037,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.6851851851851852,0.7592592592592593,0.2962962962962963,0.24074074074074073,0.18518518518518517,0.018518518518518517,1
竹田謙,7.056315789473684,1.0701754385964912,0.3508771929824561,0.9824561403508771,0.14035087719298245,0.45614035087719296,0.22807017543859648,0.24561403508771928,0.07017543859649122,0.45614035087719296,0.5263157894736842,0.43859649122807015,0.19298245614035087,0.2631578947368421,0.017543859649122806,1.0175438596491229
竹内公輔,14.986333333333333,4.083333333333333,1.6666666666666667,3.066666666666667,0.06666666666666667,0.23333333333333334,0.6833333333333333,0.95,1.5666666666666667,2.3666666666666667,3.933333333333333,0.6166666666666667,0.4,0.21666666666666667,0.4666666666666667,6.383333333333334
竹内譲次,13.751960784313725,2.9411764705882355,0.9411764705882353,2.627450980392157,0.43137254901960786,1.5098039215686274,0.6274509803921569,0.7843137254901961,0.6862745098039216,2.5294117647058822,3.215686274509804,0.6666666666666666,0.5294117647058824,0.35294117647058826,0.39215686274509803,4.627450980392157
中山拓哉,22.823035714285716,6.75,2.5,6.178571428571429,0.39285714285714285,1.5357142857142858,1.3571428571428572,1.875,1.1428571428571428,2.357142857142857,3.5,3.1607142857142856,1.3928571428571428,1.5357142857142858,0,9.107142857142858
中村浩陸,18.006851851851852,4.333333333333333,1.5925925925925926,4.166666666666667,0.7592592592592593,2.388888888888889,0.3888888888888889,0.5370370370370371,0.25925925925925924,0.7037037037037037,0.9629629629629629,1.9074074074074074,0.7592592592592593,0.5740740740740741,0.037037037037037035,3.240740740740741
中村拓人,1.8800000000000001,0.38461538461538464,0.15384615384615385,0.7692307692307693,0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.07692307692307693,0,0.07692307692307693,0.38461538461538464,0.3076923076923077,0.07692307692307693,0,-0.23076923076923078
中東泰斗,20.75925,4.8,1.85,4.55,0.425,1.775,0.675,1.05,0.775,1.9,2.675,1.85,0.825,0.75,0.275,5.825
中務敏宏,1.5898039215686275,0.5686274509803921,0.19607843137254902,0.45098039215686275,0.1568627450980392,0.37254901960784315,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.11764705882352941,0.13725490196078433,0.058823529411764705,0.0196078431372549,0,0,0.4117647058823529
中野司,19.37779661016949,8.084745762711865,2.6610169491525424,6.322033898305085,1.5084745762711864,3.9491525423728815,1.2542372881355932,1.5084745762711864,0.5254237288135594,1.305084745762712,1.8305084745762712,0.6610169491525424,0.6440677966101694,0.5254237288135594,0.06779661016949153,5.830508474576271
張本天傑,14.664313725490196,5,1.6862745098039216,3.4901960784313726,0.9607843137254902,2.156862745098039,0.6666666666666666,0.7843137254901961,0.39215686274509803,1.2549019607843137,1.6470588235294117,0.8235294117647058,0.6078431372549019,0.29411764705882354,0.17647058823529413,4.529411764705882
朝山正悟,26.15418181818182,8.709090909090909,3.0727272727272728,7.0181818181818185,1.4727272727272727,3.6545454545454548,1.0909090909090908,1.2545454545454546,0.2909090909090909,1.8727272727272728,2.1636363636363636,2.1636363636363636,1.2181818181818183,0.6909090909090909,0.05454545454545454,7.781818181818182
長谷川技,12.132641509433963,1.320754716981132,0.5094339622641509,1.6037735849056605,0.18867924528301888,1.150943396226415,0.11320754716981132,0.1509433962264151,0.20754716981132076,0.6792452830188679,0.8867924528301887,0.5660377358490566,0.2641509433962264,0.32075471698113206,0.018867924528301886,0.4528301886792453
長谷川暢,17.86220338983051,6.203389830508475,2.0508474576271185,5.016949152542373,0.9491525423728814,2.542372881355932,1.152542372881356,1.4745762711864407,0.4406779661016949,0.7457627118644068,1.1864406779661016,2.0847457627118646,0.9830508474576272,0.9830508474576272,0.05084745762711865,5.169491525423729
長野誠史,16.21018181818182,5.4,1.9090909090909092,5.127272727272727,0.6545454545454545,2.4545454545454546,0.9272727272727272,1.0727272727272728,0.2545454545454545,0.9090909090909091,1.1636363636363636,2.4909090909090907,0.7636363636363637,0.6727272727272727,0.01818181818181818,4.6
津屋一球,18.10763157894737,5.7631578947368425,2.1052631578947367,5.552631578947368,1.0263157894736843,2.9473684210526314,0.5263157894736842,0.9210526315789473,0.21052631578947367,1.2894736842105263,1.5,0.5789473684210527,1.0526315789473684,0.34210526315789475,0.15789473684210525,2.4210526315789473
津山尚大,7.955925925925926,2.4074074074074074,0.8148148148148148,2.0185185185185186,0.48148148148148145,1.2037037037037037,0.2962962962962963,0.4444444444444444,0.09259259259259259,0.4444444444444444,0.5370370370370371,1.3703703703703705,0.5370370370370371,0.24074074074074073,0,2.462962962962963
辻直人,22.224745762711866,9.067796610169491,2.847457627118644,7.322033898305085,1.8983050847457628,5.423728813559322,1.4745762711864407,1.8305084745762712,0.3559322033898305,1.1864406779661016,1.5423728813559323,3.2033898305084745,1.2203389830508475,0.6610169491525424,0.03389830508474576,8.932203389830509
田臥勇太,1.9492156862745098,0.27450980392156865,0.13725490196078433,0.3137254901960784,0,0.0392156862745098,0,0,0.0196078431372549,0.058823529411764705,0.0784313725490196,0.17647058823529413,0.0784313725490196,0.0784313725490196,0,0.11764705882352941
田口成浩,8.6825,2.1964285714285716,0.7142857142857143,2.357142857142857,0.48214285714285715,1.8214285714285714,0.2857142857142857,0.375,0.17857142857142858,0.4107142857142857,0.5892857142857143,0.6428571428571429,0.35714285714285715,0.30357142857142855,0.05357142857142857,0.5714285714285714
田代直希,21.66781818181818,7.781818181818182,2.963636363636364,6.3090909090909095,1.2727272727272727,3.1272727272727274,0.5818181818181818,0.8,0.6,1.3272727272727274,1.9272727272727272,1.8909090909090909,1.3636363636363635,0.7272727272727273,0.05454545454545454,6.090909090909091
田中成也,19.810363636363636,4.818181818181818,1.6545454545454545,5.363636363636363,0.9818181818181818,3.4727272727272727,0.5272727272727272,0.8,0.2,1.1090909090909091,1.309090909090909,1.1636363636363636,0.9818181818181818,0.45454545454545453,0.10909090909090909,2.090909090909091
田中大貴,25.252765957446808,9.425531914893616,3.723404255319149,8.319148936170214,0.8723404255319149,2.893617021276596,1.1063829787234043,1.4680851063829787,0.1702127659574468,1.4042553191489362,1.574468085106383,4.319148936170213,1.0425531914893618,0.9148936170212766,0.10638297872340426,10.74468085106383
田渡修人,14.137796610169492,3.864406779661017,1.4067796610169492,3.440677966101695,0.864406779661017,2.288135593220339,0.1864406779661017,0.2542372881355932,0.3898305084745763,0.7966101694915254,1.1864406779661016,1.2372881355932204,0.5084745762711864,0.5423728813559322,0,3.2033898305084745
田渡凌,11.331818181818182,2.5090909090909093,1.1090909090909091,2.7454545454545456,0.07272727272727272,0.4,0.21818181818181817,0.3090909090909091,0.2909090909090909,0.9090909090909091,1.2,2.8545454545454545,1.018181818181818,0.32727272727272727,0,3.618181818181818
渡部琉,3.9144444444444444,1.4444444444444444,0.6666666666666666,1.8888888888888888,0.1111111111111111,0.6666666666666666,0,0,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.2222222222222222,0,0.5555555555555556
渡辺竜之佑,14.32566037735849,3.4716981132075473,1.3396226415094339,2.6792452830188678,0.09433962264150944,0.33962264150943394,0.6981132075471698,1.0566037735849056,1.0377358490566038,1.3962264150943395,2.4339622641509435,1.9811320754716981,1.0566037735849056,0.7735849056603774,0.1320754716981132,5
渡邉裕規,17.02293103448276,5.551724137931035,1.6896551724137931,4.827586206896552,1.2241379310344827,3.6379310344827585,0.9482758620689655,1.0689655172413792,0.3620689655172414,0.5517241379310345,0.9137931034482759,1.8620689655172413,0.603448275862069,0.46551724137931033,0.034482758620689655,4.103448275862069
土屋アリスター時生,0.8939024390243903,0.34146341463414637,0.14634146341463414,0.34146341463414637,0,0,0.04878048780487805,0.07317073170731707,0.07317073170731707,0.04878048780487805,0.12195121951219512,0.07317073170731707,0.024390243902439025,0.024390243902439025,0,0.21951219512195122
藤井祐眞,21.45457627118644,10.457627118644067,3.1016949152542375,7.186440677966102,1.2372881355932204,3.4915254237288136,3.016949152542373,3.5762711864406778,0.6949152542372882,1.1864406779661016,1.88135593220339,4.101694915254237,1.4915254237288136,1.11864406779661,0.05084745762711865,13.389830508474576
藤永佳昭,7.536315789473684,1.3157894736842106,0.45614035087719296,1.2280701754385965,0.17543859649122806,0.6842105263157895,0.22807017543859648,0.3684210526315789,0.15789473684210525,0.2982456140350877,0.45614035087719296,1.3333333333333333,0.5263157894736842,0.3508771929824561,0.017543859649122806,1.6140350877192982
藤本巧太,1.3803846153846153,0.5769230769230769,0.23076923076923078,0.46153846153846156,0.11538461538461539,0.2692307692307692,0,0,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.19230769230769232,0,0.038461538461538464,0,0.7307692307692307
頓宮裕人,8.031864406779661,1.11864406779661,0.4406779661016949,1.5084745762711864,0.13559322033898305,0.6610169491525424,0.1016949152542373,0.22033898305084745,0.4406779661016949,0.5254237288135594,0.9661016949152542,0.2711864406779661,0.15254237288135594,0.05084745762711865,0.2033898305084746,0.13559322033898305
内海慎吾,4.364583333333333,0.75,0.25,0.5833333333333334,0.16666666666666666,0.4583333333333333,0.08333333333333333,0.125,0.041666666666666664,0.125,0.16666666666666666,0.125,0.08333333333333333,0.08333333333333333,0,0.2916666666666667
内田旦人,12.203214285714285,3.357142857142857,1.25,3,0.7857142857142857,1.9642857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.5714285714285714,0.7857142857142857,0.42857142857142855,0.4642857142857143,0.17857142857142858,0,1.3571428571428572
納見悠仁,16.375,4.5,1.5,4.269230769230769,0.7307692307692307,2.230769230769231,0.7692307692307693,0.9423076923076923,0.21153846153846154,1.0192307692307692,1.2307692307692308,2,1.5961538461538463,0.46153846153846156,0.019230769230769232,3.1923076923076925
柏倉哲平,19.87462962962963,4.388888888888889,1.5740740740740742,4.222222222222222,0.7592592592592593,2.314814814814815,0.48148148148148145,0.6851851851851852,0.18518518518518517,1.2037037037037037,1.3888888888888888,2.537037037037037,1.2037037037037037,0.5370370370370371,0.018518518518518517,3.7222222222222223
柏木真介,15.64090909090909,3.0727272727272728,1.018181818181818,2.4727272727272727,0.5818181818181818,1.5818181818181818,0.45454545454545453,0.6363636363636364,0.16363636363636364,1.0909090909090908,1.2545454545454546,2.1818181818181817,0.8,0.7636363636363637,0.09090909090909091,4.381818181818182
白濱僚祐,15.149482758620689,3.1724137931034484,1.2758620689655173,2.793103448275862,0.3448275862068966,1.0344827586206897,0.27586206896551724,0.41379310344827586,0.4827586206896552,1.0862068965517242,1.5689655172413792,1.103448275862069,0.5172413793103449,0.46551724137931033,0.017241379310344827,2.8275862068965516
八村阿蓮,10.09,1.5454545454545454,0.7272727272727273,2.1818181818181817,0,0.6363636363636364,0.09090909090909091,0.45454545454545453,0.6363636363636364,0.6363636363636364,1.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.09090909090909091
比江島慎,17.59488888888889,7.8,3.111111111111111,6.488888888888889,0.8666666666666667,2.533333333333333,0.7111111111111111,0.9555555555555556,0.5333333333333333,0.8888888888888888,1.4222222222222223,2.1555555555555554,0.8222222222222222,0.6888888888888889,0.17777777777777778,7.377777777777778
富樫勇樹,25.792280701754386,13.807017543859649,4.754385964912281,11.56140350877193,2.43859649122807,6.385964912280702,1.8596491228070176,2.245614035087719,0.2807017543859649,1.263157894736842,1.543859649122807,5.614035087719298,2,0.8070175438596491,0.08771929824561403,13.157894736842104
武井弘明,3.9047619047619047,1.1904761904761905,0.42857142857142855,1,0.23809523809523808,0.5238095238095238,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.47619047619047616,0.14285714285714285,0.047619047619047616,0,1.2857142857142858
平岩玄,0.40736842105263155,0.05263157894736842,0.02631578947368421,0.07894736842105263,0,0,0,0.05263157894736842,0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0,0,0,-0.10526315789473684
並里成,20.6042,8.26,3.46,8.14,0.52,1.64,0.82,1.18,0.26,1.12,1.38,3.94,1.44,0.84,0.04,7.82
米須玲音,1.2850000000000001,0.6666666666666666,0.3333333333333333,0.4166666666666667,0,0,0,0,0,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.08333333333333333,0,0,1.0833333333333333
保岡龍斗,16.72280701754386,6.175438596491228,2.0701754385964914,6.228070175438597,0.7719298245614035,3.210526315789474,1.263157894736842,1.719298245614035,0.43859649122807015,1.1929824561403508,1.631578947368421,1.6140350877192982,1.2982456140350878,0.7192982456140351,0.10526315789473684,3.754385964912281
北原秀明,10.194,2.466666666666667,1,3.933333333333333,0.3333333333333333,1.7333333333333334,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.6,0.7333333333333333,0.4666666666666667,0.3333333333333333,0.2,0,-1.4
北川弘,21.6875,5.25,1.8166666666666667,5.833333333333333,0.9166666666666666,3.283333333333333,0.7,0.95,0.18333333333333332,1.3333333333333333,1.5166666666666666,3.9166666666666665,1.7333333333333334,0.7166666666666667,0.1,3.9833333333333334
牧全,5.856603773584905,1.320754716981132,0.49056603773584906,1.3962264150943395,0.2830188679245283,0.8113207547169812,0.05660377358490566,0.09433962264150944,0.16981132075471697,0.49056603773584906,0.660377358490566,0.39622641509433965,0.2830188679245283,0.2641509433962264,0,0.8867924528301887
牧隼利,15.0975,3.4107142857142856,1.3392857142857142,3.6607142857142856,0.3392857142857143,1.5892857142857142,0.39285714285714285,0.6785714285714286,0.39285714285714285,0.7857142857142857,1.1785714285714286,1.2321428571428572,0.6428571428571429,0.4107142857142857,0.19642857142857142,1.6071428571428572
満原優樹,11.718571428571428,2.1964285714285716,0.8214285714285714,2.6785714285714284,0.35714285714285715,1.5714285714285714,0.19642857142857142,0.375,0.5535714285714286,1.1428571428571428,1.6964285714285714,0.8928571428571429,0.30357142857142855,0.17857142857142858,0.05357142857142857,1.875
満田丈太郎,19.5848,4.3,1.56,3.9,0.66,2.02,0.52,0.58,0.5,1.34,1.84,1.5,0.82,0.58,0.14,3.96
木下誠,5.619183673469387,2.183673469387755,0.8571428571428571,2.0816326530612246,0.2857142857142857,0.8979591836734694,0.1836734693877551,0.2857142857142857,0.10204081632653061,0.30612244897959184,0.40816326530612246,0.46938775510204084,0.5306122448979592,0.10204081632653061,0.04081632653061224,0.9183673469387755
野口大介,10.155689655172413,3.3275862068965516,1.293103448275862,3.0689655172413794,0.6379310344827587,1.9310344827586208,0.10344827586206896,0.1896551724137931,0.46551724137931033,0.6896551724137931,1.1551724137931034,0.7758620689655172,0.22413793103448276,0.3620689655172414,0.034482758620689655,2.586206896551724
野本建吾,14.359830508474577,3.457627118644068,1.3220338983050848,2.9661016949152543,0.0847457627118644,0.3220338983050847,0.7288135593220338,1.2033898305084745,0.7796610169491526,2,2.7796610169491527,1.2033898305084745,0.9152542372881356,0.4406779661016949,0.11864406779661017,4.016949152542373
野本大智,13.454193548387098,5.193548387096774,1.7741935483870968,4.387096774193548,0.7741935483870968,2.032258064516129,0.8709677419354839,1.3548387096774193,0.5483870967741935,0.6774193548387096,1.2258064516129032,0.8387096774193549,0.8709677419354839,0.3870967741935484,0.1935483870967742,3.6451612903225805
柳川幹也,4.088666666666667,0.7333333333333333,0.26666666666666666,0.8,0.2,0.6666666666666666,0,0,0.06666666666666667,0.3333333333333333,0.4,1.1333333333333333,0.4666666666666667,0.13333333333333333,0,1.3333333333333333
林翔太郎,22.445740740740742,5.2592592592592595,1.9074074074074074,4.888888888888889,0.8148148148148148,2.611111111111111,0.6296296296296297,0.9074074074074074,0.3888888888888889,1.7037037037037037,2.0925925925925926,1.3888888888888888,1.0185185185185186,0.3333333333333333,0.2037037037037037,4.277777777777778
鈴木空,1.4186666666666667,0.26666666666666666,0.13333333333333333,0.26666666666666666,0,0,0,0,0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0,0,0,0.26666666666666666
鈴木達也,24.62388888888889,7.7407407407407405,3.0185185185185186,6.666666666666667,0.8148148148148148,2.2037037037037037,0.8888888888888888,1.1666666666666667,0.3888888888888889,1.1296296296296295,1.5185185185185186,5.092592592592593,1.9074074074074074,0.9444444444444444,0.05555555555555555,8.925925925925926
會田圭佑,6.459705882352941,0.8823529411764706,0.3235294117647059,0.8823529411764706,0.14705882352941177,0.4117647058823529,0.08823529411764706,0.11764705882352941,0.08823529411764706,0.4411764705882353,0.5294117647058824,0.8235294117647058,0.29411764705882354,0.17647058823529413,0,1.3529411764705883
兪龍海,4.196666666666666,0.7333333333333333,0.3333333333333333,0.6666666666666666,0,0.13333333333333333,0.06666666666666667,0.2,0,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666,0.13333333333333333,1.0666666666666667
齋藤拓実,26.001818181818184,12.49090909090909,4.545454545454546,9.072727272727272,0.9818181818181818,2.7818181818181817,2.418181818181818,2.8363636363636364,0.5272727272727272,1.5636363636363637,2.090909090909091,5.6,2.2,1.2,0.07272727272727272,15.654545454545454
鵤誠司,21.414827586206897,5.241379310344827,2.086206896551724,5.189655172413793,0.6551724137931034,2.3448275862068964,0.41379310344827586,0.5689655172413793,0.29310344827586204,1.1896551724137931,1.4827586206896552,2.6379310344827585,0.9655172413793104,0.7586206896551724,0.1896551724137931,4.931034482758621
